tweet_id,friends_count,listed_count,favourites_count,statuses_count,retweet_count,favorite_count,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo
790581949425475584,104,2788,114031,5288,8183,22473,2,refrigerator,0.998886,0,malinois,0.000152999,1,kelpie,0.000130817,1,2016-10-24 15:53:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11,10,Duke,None,None,None,None
790337589677002753,104,2788,114031,5288,2167,8740,1,pembroke,0.658808,1,cardigan,0.153096,1,toy_terrier,0.102299,1,2016-10-23 23:42:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12,10,Maggie,None,None,None,None
790277117346975746,104,2788,114031,5288,3732,14081,1,labrador_retriever,0.427742,1,great_dane,0.190503,1,curly-coated_retriever,0.146427,1,2016-10-23 19:42:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11,10,Bruce,None,None,None,None
789986466051088384,104,2788,114031,5288,2704,10369,1,tub,0.479477,0,bathtub,0.325106,0,golden_retriever,0.07853049999999999,1,2016-10-23 00:27:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,https://twitter.com/dog_rates/status/789986466051088384/photo/1,12,10,Happy,None,None,None,None
789628658055020548,104,2788,114031,5288,2080,8448,1,chow,0.260702,1,cougar,0.0881427,0,pomeranian,0.0798831,1,2016-10-22 00:45:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13,10,Eli,None,None,None,None
789599242079838210,104,2788,114031,5288,2279,7620,2,chesapeake_bay_retriever,0.8788219999999999,1,beagle,0.0185703,1,labrador_retriever,0.0174985,1,2016-10-21 22:48:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12,10,Brownie,None,None,None,None
789530877013393408,104,2788,114031,5288,3942,13188,3,schipperke,0.363272,1,kelpie,0.197021,1,norwegian_elkhound,0.151024,1,2016-10-21 18:16:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,None,None,None,None
789268448748703744,104,2788,114031,5288,3014,10196,1,malamute,0.81286,1,siberian_husky,0.120853,1,eskimo_dog,0.0242693,1,2016-10-21 00:53:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10,10,Stella,None,None,None,None
789137962068021249,104,2788,114031,5288,3244,10875,2,chihuahua,0.746135,1,pekinese,0.0703834,1,pembroke,0.0492369,1,2016-10-20 16:15:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12,10,Bo,None,None,None,None
788908386943430656,104,2788,114031,5288,14409,30653,1,remote_control,0.8815379999999999,0,oscilloscope,0.0355131,0,golden_retriever,0.0340897,1,2016-10-20 01:03:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",https://twitter.com/dog_rates/status/788908386943430656/photo/1,11,10,Lucy,None,None,None,None
788412144018661376,104,2788,114031,5288,5990,16060,1,golden_retriever,0.805238,1,labrador_retriever,0.113798,1,brittany_spaniel,0.0385587,1,2016-10-18 16:11:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11,10,Dexter,None,None,None,None
788150585577050112,104,2788,114031,5288,1510,6865,3,chow,0.814145,1,pomeranian,0.112704,1,chihuahua,0.0158832,1,2016-10-17 22:51:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13,10,Leo,None,None,None,None
788070120937619456,104,2788,114031,5288,3952,0,1,golden_retriever,0.735163,1,sussex_spaniel,0.064897,1,labrador_retriever,0.0477037,1,2016-10-17 17:32:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,"https://twitter.com/dog_rates/status/761004547850530816/photo/1,https://twitter.com/dog_rates/status/761004547850530816/photo/1",11,10,Bo,None,None,None,None
787810552592695296,104,2788,114031,5288,3540,9717,2,pug,0.362835,1,french_bulldog,0.221864,1,english_setter,0.0804183,1,2016-10-17 00:20:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11,10,Frank,None,None,None,None
787717603741622272,104,2788,114031,5288,3240,11416,3,german_shepherd,0.992339,1,malinois,0.00492039,1,kelpie,0.0008528019999999999,1,2016-10-16 18:11:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13,10,Tonks,None,None,None,puppo
787397959788929025,104,2788,114031,5288,3300,12120,1,chihuahua,0.900483,1,toy_terrier,0.0210845,1,miniature_pinscher,0.019484,1,2016-10-15 21:01:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11,10,Moose,None,None,None,None
786963064373534720,104,2788,114031,5288,9327,29725,1,golden_retriever,0.915303,1,saluki,0.0462126,1,labrador_retriever,0.0375041,1,2016-10-14 16:13:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,Rory,None,None,None,None
786709082849828864,104,2788,114031,5288,7069,20296,1,pomeranian,0.467321,1,persian_cat,0.122978,0,chow,0.102654,1,2016-10-13 23:23:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",https://twitter.com/dog_rates/status/786709082849828864/photo/1,75,10,Logan,None,None,None,None
786664955043049472,104,2788,114031,5288,2996,11957,1,leonberg,0.512034,1,keeshond,0.464816,1,pomeranian,0.00781249,1,2016-10-13 20:28:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",https://twitter.com/dog_rates/status/786664955043049472/photo/1,12,10,None,None,None,None,None
786595970293370880,104,2788,114031,5288,3601,10497,1,pembroke,0.709512,1,cardigan,0.28717800000000004,1,chow,0.000570176,1,2016-10-13 15:54:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11,10,Dale,None,None,None,None
786363235746385920,104,2788,114031,5288,4072,12189,1,golden_retriever,0.929266,1,labrador_retriever,0.0628667,1,saluki,0.00215669,1,2016-10-13 00:29:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13,10,Rizzo,doggo,None,None,None
786233965241827333,104,2788,114031,5288,5571,17178,1,labrador_retriever,0.478193,1,schipperke,0.224817,1,staffordshire_bullterrier,0.0773956,1,2016-10-12 15:55:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11,10,Mattie,None,None,None,None
786036967502913536,104,2788,114031,5288,8237,0,1,golden_retriever,0.99383,1,cocker_spaniel,0.00314271,1,great_pyrenees,0.000917414,1,2016-10-12 02:53:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11,10,Scout,None,None,None,None
785927819176054784,104,2788,114031,5288,3652,12696,1,teddy,0.97207,0,toy_poodle,0.00849262,1,chow,0.00288271,1,2016-10-11 19:39:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12,10,Lucy,None,None,None,None
785872687017132033,104,2788,114031,5288,2130,7489,1,great_pyrenees,0.392108,1,golden_retriever,0.198358,1,pekinese,0.143328,1,2016-10-11 16:00:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,https://twitter.com/dog_rates/status/785872687017132033/video/1,12,10,Rusty,None,None,None,None
785533386513321988,104,2788,114031,5288,2334,10183,2,miniature_pinscher,0.436023,1,black-and-tan_coonhound,0.258049,1,rottweiler,0.145231,1,2016-10-10 17:32:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11,10,Dallas,None,None,None,None
785264754247995392,104,2789,114031,5288,1911,8128,1,teddy,0.6748930000000001,0,cradle,0.0567396,0,chow,0.056137,1,2016-10-09 23:44:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12,10,Doc,None,None,None,None
785170936622350336,104,2789,114031,5288,5639,13491,2,seat_belt,0.891193,0,eskimo_dog,0.0274944,1,samoyed,0.0195303,1,2016-10-09 17:31:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11,10,Hero,None,None,None,None
784517518371221505,104,2789,114031,5288,2970,10039,2,malamute,0.757764,1,eskimo_dog,0.151248,1,siberian_husky,0.08484019999999999,1,2016-10-07 22:15:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11,10,Frankie,None,None,None,None
784431430411685888,104,2789,114031,5288,1491,6329,1,miniature_poodle,0.744819,1,toy_poodle,0.243192,1,standard_poodle,0.0109202,1,2016-10-07 16:33:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12,10,Stormy,None,None,None,None
783821107061198850,104,2789,114031,5288,2269,8209,1,lakeland_terrier,0.26565900000000003,1,golden_retriever,0.196414,1,standard_poodle,0.133534,1,2016-10-06 00:08:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12,10,Mairi,None,None,None,None
783695101801398276,104,2789,114031,5288,3737,11650,3,chow,0.314265,1,golden_retriever,0.300435,1,australian_terrier,0.0494869,1,2016-10-05 15:47:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12,10,Loomis,None,None,None,None
783466772167098368,104,2789,114031,5288,2608,9468,1,chihuahua,0.789,1,miniature_pinscher,0.115916,1,toy_terrier,0.0362939,1,2016-10-05 00:40:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11,10,Finn,None,None,None,None
783391753726550016,104,2789,114031,5288,6441,18908,4,norwegian_elkhound,0.87713,1,cairn,0.0862406,1,keeshond,0.0110191,1,2016-10-04 19:42:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13,10,Godi,None,None,None,None
783347506784731136,104,2789,114031,5288,6533,0,1,cardigan,0.611525,1,pembroke,0.368566,1,chihuahua,0.00332957,1,2016-10-04 16:46:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,"https://twitter.com/dog_rates/status/674291837063053312/photo/1,https://twitter.com/dog_rates/status/674291837063053312/photo/1",11,10,Kenny,None,None,None,None
783334639985389568,104,2789,114031,5288,13616,32651,2,cardigan,0.593858,1,shetland_sheepdog,0.13061099999999998,1,pembroke,0.100842,1,2016-10-04 15:55:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12,10,Dave,None,None,None,None
783085703974514689,104,2789,114031,5288,2565,9112,1,chesapeake_bay_retriever,0.240602,1,airedale,0.164088,1,boxer,0.134506,1,2016-10-03 23:25:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11,10,Earl,None,None,None,None
782969140009107456,104,2789,114031,5288,8521,26949,1,seat_belt,0.474292,0,golden_retriever,0.17139300000000002,1,labrador_retriever,0.110592,1,2016-10-03 15:42:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12,10,Cali,None,None,None,None
782747134529531904,104,2789,114031,5288,1604,8310,1,golden_retriever,0.560699,1,otterhound,0.199482,1,clumber,0.0406818,1,2016-10-03 01:00:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11,10,Deacon,doggo,None,None,None
782598640137187329,104,2789,114031,5288,2184,8694,1,malamute,0.8408709999999999,1,tibetan_mastiff,0.140516,1,eskimo_dog,0.0120116,1,2016-10-02 15:10:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11,10,Timmy,None,None,None,None
782305867769217024,104,2789,114031,5288,6470,18630,1,briard,0.5044270000000001,1,soft-coated_wheaten_terrier,0.390678,1,lhasa,0.0345955,1,2016-10-01 19:47:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12,10,Sampson,doggo,None,None,None
782021823840026624,104,2789,114031,5288,7236,0,1,golden_retriever,0.383223,1,cocker_spaniel,0.16593,1,chesapeake_bay_retriever,0.118199,1,2016-10-01 00:58:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,"https://twitter.com/dog_rates/status/707610948723478529/photo/1,https://twitter.com/dog_rates/status/707610948723478529/photo/1",12,10,Harper,None,None,None,None
781661882474196992,104,2789,114031,5288,3129,11634,1,pembroke,0.438087,1,golden_retriever,0.226954,1,collie,0.07065160000000001,1,2016-09-30 01:08:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5,10,None,None,None,None,None
781524693396357120,104,2789,114031,5288,6426,23163,1,tennis_ball,0.994712,0,chesapeake_bay_retriever,0.0035225,1,labrador_retriever,0.000921439,1,2016-09-29 16:03:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12,10,None,None,None,None,None
781163403222056960,104,2789,114031,5288,3168,10895,1,shetland_sheepdog,0.973841,1,collie,0.0251876,1,border_collie,0.000297311,1,2016-09-28 16:07:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",https://twitter.com/dog_rates/status/781163403222056960/photo/1,10,10,None,None,None,None,None
780858289093574656,104,2789,114031,5288,2328,8033,1,chesapeake_bay_retriever,0.488555,1,sussex_spaniel,0.27165500000000004,1,kelpie,0.106913,1,2016-09-27 19:54:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",https://twitter.com/dog_rates/status/780858289093574656/photo/1,10,10,Dash,None,None,None,None
780800785462489090,104,2789,114031,5288,1505,6141,2,siberian_husky,0.951963,1,eskimo_dog,0.0353461,1,pembroke,0.00886194,1,2016-09-27 16:06:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11,10,Koda,None,None,None,None
780601303617732608,104,2789,114031,5288,3839,13525,1,saint_bernard,0.995143,1,cardigan,0.00304359,1,english_springer,0.00104955,1,2016-09-27 02:53:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12,10,Hercules,None,None,None,None
780543529827336192,104,2789,114031,5288,2032,7040,1,golden_retriever,0.628312,1,labrador_retriever,0.317365,1,tibetan_mastiff,0.0122601,1,2016-09-26 23:04:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12,10,None,None,None,None,None
780496263422808064,104,2789,114031,5288,4319,0,1,pug,0.99731,1,brabancon_griffon,0.00118563,1,french_bulldog,0.000427989,1,2016-09-26 19:56:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,"https://twitter.com/dog_rates/status/742423170473463808/photo/1,https://twitter.com/dog_rates/status/742423170473463808/photo/1",12,10,Bell,None,None,None,None
780476555013349377,104,2789,114031,5288,136,0,1,pug,0.919255,1,french_bulldog,0.0323503,1,bull_mastiff,0.028467900000000008,1,2016-09-26 18:38:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Patreon: Well. @dog_rates is on Patreon. 

12/10. 

https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO","https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1,https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1",12,10,None,None,None,None,None
780459368902959104,104,2789,114031,5288,1224,5892,1,great_dane,0.382491,1,german_shepherd,0.312026,1,bull_mastiff,0.0332719,1,2016-09-26 17:29:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://twitter.com/dog_rates/status/780459368902959104/photo/1,11,10,Bear,None,None,None,None
779834332596887552,104,2789,114031,5288,8237,21252,1,golden_retriever,0.99383,1,cocker_spaniel,0.00314271,1,great_pyrenees,0.000917414,1,2016-09-25 00:06:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11,10,Scout,None,None,None,None
